county_fips,county_name,state,stroke_mortality_rate,uninsured_rate,burden_index,population,state_norm,county_norm,hospitals_reporting,mean_stroke_score,mean_performance_weight,burden_scaled,supply_score,care_gap_index_raw,care_gap_index,SCAI,data_status,national_rank,category
31041,Custer County,NE,66.5,751.0,499.415,10544.0,NE,CUSTER,0.0,,-1.0,6.215437754162669,0.0,6.215437754162669,0.45622758062404084,0.5437724193759592,VALID,534.0,Good Access
31043,Dakota County,NE,77.9,1650.0,1285.35,21331.0,NE,DAKOTA,0.0,,-1.0,7.159564029510111,0.0,7.159564029510111,0.5255286441117852,0.47447135588821476,VALID,1189.0,Moderate Access
31045,Dawes County,NE,72.7,826.0,600.5020000000001,8212.0,NE,DAWES,0.0,,-1.0,6.399429860429987,0.0,6.399429860429987,0.46973302896354696,0.530266971036453,INSUFFICIENT DATA,,
31047,Dawson County,NE,63.8,2749.0,1753.862,24020.0,NE,DAWSON,0.0,,-1.0,7.470145500329639,0.0,7.470145500329639,0.5483260461006879,0.4516739538993121,VALID,1442.0,Moderate Access
31049,Deuel County,NE,63.3,197.0,124.70099999999998,1865.0,NE,DEUEL,0.0,,-1.0,4.83390607101404,0.0,4.83390607101404,0.3548199433363483,0.6451800566636516,INSUFFICIENT DATA,,
31051,Dixon County,NE,86.2,488.0,420.656,5561.0,NE,DIXON,0.0,,-1.0,6.044189815730863,0.0,6.044189815730863,0.4436575838309311,0.5563424161690689,INSUFFICIENT DATA,,
31053,Dodge County,NE,70.1,2286.0,1602.486,37146.0,NE,DODGE,1.0,12.2,1.0,7.379935288193941,0.6931471805599453,5.38559519611936,0.39531520766987427,0.6046847923301257,VALID,204.0,Highest Access
31055,Douglas County,NE,69.7,50181.0,34976.157,585461.0,NE,DOUGLAS,5.0,13.1,-0.16666666666666666,10.462450470255305,0.0,10.462450470255305,0.7679681873165956,0.23203181268340445,VALID,2420.0,Lowest Access
31057,Dundy County,NE,69.2,93.0,64.35600000000001,1811.0,NE,DUNDY,0.0,,-1.0,4.179849249168577,0.0,4.179849249168577,0.3068106520806588,0.6931893479193412,INSUFFICIENT DATA,,
31059,Fillmore County,NE,67.5,228.0,153.9,5551.0,NE,FILLMORE,0.0,,-1.0,5.042779747422823,0.0,5.042779747422823,0.3701517567681869,0.6298482432318131,INSUFFICIENT DATA,,
31061,Franklin County,NE,66.8,189.0,126.252,2868.0,NE,FRANKLIN,0.0,,-1.0,4.846169372399458,0.0,4.846169372399458,0.3557200981674036,0.6442799018325964,INSUFFICIENT DATA,,
31063,Frontier County,NE,65.3,183.0,119.499,2562.0,NE,FRONTIER,0.0,,-1.0,4.791641454141088,0.0,4.791641454141088,0.35171762220232444,0.6482823777976756,INSUFFICIENT DATA,,
31065,Furnas County,NE,51.5,292.0,150.38,4605.0,NE,FURNAS,0.0,,-1.0,5.019793231881021,0.0,5.019793231881021,0.36846449308903745,0.6315355069109625,INSUFFICIENT DATA,,
31067,Gage County,NE,73.3,1115.0,817.295,21646.0,NE,GAGE,0.0,,-1.0,6.707222907286146,0.0,6.707222907286146,0.4923257541510917,0.5076742458489083,VALID,840.0,Good Access
31069,Garden County,NE,67.3,147.0,98.931,1620.0,NE,GARDEN,0.0,,-1.0,4.604479947828532,0.0,4.604479947828532,0.337979532531369,0.662020467468631,INSUFFICIENT DATA,,
31071,Garfield County,NE,72.7,96.0,69.792,1797.0,NE,GARFIELD,0.0,,-1.0,4.259745999965049,0.0,4.259745999965049,0.3126752593307569,0.6873247406692431,INSUFFICIENT DATA,,
31073,Gosper County,NE,57.9,218.0,126.222,1929.0,NE,GOSPER,0.0,,-1.0,4.8459335919257045,0.0,4.8459335919257045,0.3557027913324945,0.6442972086675055,INSUFFICIENT DATA,,
31075,Grant County,NE,61.5,60.0,36.9,695.0,NE,GRANT,0.0,,-1.0,3.6349511120883804,0.0,3.6349511120883804,0.26681386205566787,0.7331861379443321,INSUFFICIENT DATA,,
31077,Greeley County,NE,67.3,98.0,65.954,2211.0,NE,GREELEY,0.0,,-1.0,4.204005816431619,0.0,4.204005816431619,0.3085838002762494,0.6914161997237507,INSUFFICIENT DATA,,
31079,Hall County,NE,58.3,7668.0,4470.444,62431.0,NE,HALL,1.0,12.8,0.0,8.405466677946212,0.0,8.405466677946212,0.616980794945152,0.383019205054848,VALID,2043.0,Low Access
31081,Hamilton County,NE,59.4,540.0,320.76,9438.0,NE,HAMILTON,0.0,,-1.0,5.773805926024342,0.0,5.773805926024342,0.4238107777458879,0.5761892222541121,INSUFFICIENT DATA,,
31083,Harlan County,NE,56.2,248.0,139.376,3006.0,NE,HARLAN,0.0,,-1.0,4.944324536808835,0.0,4.944324536808835,0.3629249154233167,0.6370750845766833,INSUFFICIENT DATA,,
31085,Hayes County,NE,71.5,47.0,33.605,854.0,NE,HAYES,0.0,,-1.0,3.5439981802938267,0.0,3.5439981802938267,0.2601377054172232,0.7398622945827769,INSUFFICIENT DATA,,
31087,Hitchcock County,NE,47.0,184.0,86.48,2601.0,NE,HITCHCOCK,0.0,,-1.0,4.471410195808567,0.0,4.471410195808567,0.3282119033764233,0.6717880966235767,INSUFFICIENT DATA,,
31089,Holt County,NE,69.3,699.0,484.407,10093.0,NE,HOLT,0.0,,-1.0,6.184987714284521,0.0,6.184987714284521,0.45399247690761974,0.5460075230923802,VALID,522.0,Good Access
31093,Howard County,NE,61.5,449.0,276.135,6492.0,NE,HOWARD,0.0,,-1.0,5.624504752084713,0.0,5.624504752084713,0.41285172448770224,0.5871482755122978,INSUFFICIENT DATA,,
31095,Jefferson County,NE,67.3,542.0,364.766,7155.0,NE,JEFFERSON,0.0,,-1.0,5.901993784671373,0.0,5.901993784671373,0.43322006457797685,0.5667799354220231,INSUFFICIENT DATA,,
31097,Johnson County,NE,73.3,216.0,158.328,5263.0,NE,JOHNSON,0.0,,-1.0,5.070964970459772,0.0,5.070964970459772,0.37222061766328385,0.6277793823367162,INSUFFICIENT DATA,,
31099,Kearney County,NE,61.7,343.0,211.63100000000003,6697.0,NE,KEARNEY,0.0,,-1.0,5.359558269012771,0.0,5.359558269012771,0.3934040366903615,0.6065959633096385,INSUFFICIENT DATA,,
31101,Keith County,NE,74.4,564.0,419.616,8239.0,NE,KEITH,0.0,,-1.0,6.041720303439024,0.0,6.041720303439024,0.44347631588766,0.55652368411234,INSUFFICIENT DATA,,
31103,Keya Paha County,NE,79.4,59.0,46.846,939.0,NE,KEYA PAHA,0.0,,-1.0,3.8679875198383895,0.0,3.8679875198383895,0.2839192761407659,0.7160807238592342,INSUFFICIENT DATA,,
31105,Kimball County,NE,59.8,552.0,330.096,3348.0,NE,KIMBALL,0.0,,-1.0,5.802408363537912,0.0,5.802408363537912,0.4259102631534968,0.5740897368465032,INSUFFICIENT DATA,,
31107,Knox County,NE,57.5,504.0,289.8,8362.0,NE,KNOX,0.0,,-1.0,5.672635745659364,0.0,5.672635745659364,0.41638465130961244,0.5836153486903876,INSUFFICIENT DATA,,
31109,Lancaster County,NE,72.9,20176.0,14708.304000000002,323673.0,NE,LANCASTER,2.0,14.15,-0.4,9.596235497724235,0.0,9.596235497724235,0.7043859945814984,0.2956140054185016,VALID,2339.0,Lowest Access
31111,Lincoln County,NE,66.3,2641.0,1750.983,34122.0,NE,LINCOLN,1.0,14.5,1.0,7.468503568252913,0.6931471805599453,5.450228947634393,0.40005947528973906,0.5999405247102609,VALID,222.0,Highest Access
31113,Logan County,NE,74.0,56.0,41.44,812.0,NE,LOGAN,0.0,,-1.0,3.7480913137457823,0.0,3.7480913137457823,0.27511861588236375,0.7248813841176363,INSUFFICIENT DATA,,
31115,Loup County,NE,67.3,68.0,45.764,564.0,NE,LOUP,0.0,,-1.0,3.845113676144573,0.0,3.845113676144573,0.2822402828371947,0.7177597171628053,INSUFFICIENT DATA,,
31117,McPherson County,NE,75.0,17.0,12.75,463.0,NE,MCPHERSON,0.0,,-1.0,2.6210388241125804,0.0,2.6210388241125804,0.1923903430045142,0.8076096569954858,INSUFFICIENT DATA,,
31119,Madison County,NE,68.0,2875.0,1955.0,35535.0,NE,MADISON,1.0,14.9,1.0,7.578656850594762,0.6931471805599453,5.53061461025207,0.40595996980412163,0.5940400301958784,VALID,247.0,Highest Access
31121,Merrick County,NE,66.4,596.0,395.744,7696.0,NE,MERRICK,0.0,,-1.0,5.983291236418821,0.0,5.983291236418821,0.4391874865341854,0.5608125134658146,INSUFFICIENT DATA,,
31123,Morrill County,NE,60.1,264.0,158.664,4544.0,NE,MORRILL,0.0,,-1.0,5.073071607141957,0.0,5.073071607141957,0.3723752496932038,0.6276247503067962,INSUFFICIENT DATA,,
31125,Nance County,NE,71.6,214.0,153.224,3342.0,NE,NANCE,0.0,,-1.0,5.038406091041613,0.0,5.038406091041613,0.3698307202220572,0.6301692797779428,INSUFFICIENT DATA,,
31127,Nemaha County,NE,79.0,714.0,564.06,7035.0,NE,NEMAHA,0.0,,-1.0,6.33693192019845,0.0,6.33693192019845,0.4651455348571626,0.5348544651428374,INSUFFICIENT DATA,,
31129,Nuckolls County,NE,72.1,448.0,323.008,4089.0,NE,NUCKOLLS,0.0,,-1.0,5.7807682068455275,0.0,5.7807682068455275,0.42432182534387036,0.5756781746561297,INSUFFICIENT DATA,,
31131,Otoe County,NE,75.0,854.0,640.5,16075.0,NE,OTOE,0.0,,-1.0,6.463809184055691,0.0,6.463809184055691,0.4744586209848484,0.5255413790151515,VALID,691.0,Good Access
31133,Pawnee County,NE,66.5,231.0,153.615,2539.0,NE,PAWNEE,0.0,,-1.0,5.040938156026302,0.0,5.040938156026302,0.3700165796784043,0.6299834203215957,INSUFFICIENT DATA,,
31135,Perkins County,NE,73.7,161.0,118.657,2835.0,NE,PERKINS,0.0,,-1.0,4.784629316613004,0.0,4.784629316613004,0.3512029150061502,0.6487970849938498,INSUFFICIENT DATA,,
31137,Phelps County,NE,59.5,508.0,302.26,8983.0,NE,PHELPS,0.0,,-1.0,5.714590523372793,0.0,5.714590523372793,0.41946422952902235,0.5805357704709777,INSUFFICIENT DATA,,
31139,Pierce County,NE,57.2,449.0,256.82800000000003,7312.0,NE,PIERCE,0.0,,-1.0,5.552292695933914,0.0,5.552292695933914,0.40755119168975057,0.5924488083102495,INSUFFICIENT DATA,,
31141,Platte County,NE,66.2,2354.0,1558.3480000000002,34358.0,NE,PLATTE,1.0,16.3,0.0,7.352023064160726,0.0,7.352023064160726,0.5396555846782936,0.46034441532170645,VALID,1341.0,Moderate Access
31143,Polk County,NE,64.1,377.0,241.657,5209.0,NE,POLK,0.0,,-1.0,5.4916489235703,0.0,5.4916489235703,0.4030997978153872,0.5969002021846128,INSUFFICIENT DATA,,
31145,Red Willow County,NE,51.4,1110.0,570.54,10611.0,NE,RED WILLOW,0.0,,-1.0,6.348334472036686,0.0,6.348334472036686,0.46598250867040925,0.5340174913295908,VALID,620.0,Good Access
31147,Richardson County,NE,88.4,605.0,534.82,7797.0,NE,RICHARDSON,0.0,,-1.0,6.283798283774815,0.0,6.283798283774815,0.4612454024201388,0.5387545975798612,INSUFFICIENT DATA,,
31149,Rock County,NE,77.4,84.0,65.016,1335.0,NE,ROCK,0.0,,-1.0,4.189897136888842,0.0,4.189897136888842,0.3075481903983626,0.6924518096016374,INSUFFICIENT DATA,,
31151,Saline County,NE,73.4,1402.0,1029.068,14642.0,NE,SALINE,0.0,,-1.0,6.937380098461971,0.0,6.937380098461971,0.5092198270461259,0.4907801729538741,VALID,1025.0,Moderate Access
31153,Sarpy County,NE,70.4,8821.0,6209.984,194051.0,NE,SARPY,1.0,11.9,0.0,8.734074616481278,0.0,8.734074616481278,0.641101381571782,0.358898618428218,VALID,2167.0,Low Access
31155,Saunders County,NE,71.3,939.0,669.507,22761.0,NE,SAUNDERS,0.0,,-1.0,6.508034142637409,0.0,6.508034142637409,0.477704835757641,0.522295164242359,VALID,711.0,Good Access
31157,Scotts Bluff County,NE,54.4,3474.0,1889.856,35937.0,NE,SCOTTS BLUFF,0.0,,-1.0,7.544784915573798,0.0,7.544784915573798,0.553804752699146,0.446195247300854,VALID,1499.0,Moderate Access
31159,Seward County,NE,73.1,868.0,634.5079999999999,17636.0,NE,SEWARD,0.0,,-1.0,6.454424679063256,0.0,6.454424679063256,0.4737697765015801,0.52623022349842,VALID,686.0,Good Access
31161,Sheridan County,NE,71.7,585.0,419.445,5058.0,NE,SHERIDAN,0.0,,-1.0,6.041313674187742,0.0,6.041313674187742,0.44344646835529605,0.5565535316447039,INSUFFICIENT DATA,,
31163,Sherman County,NE,61.4,171.0,104.994,2974.0,NE,SHERMAN,0.0,,-1.0,4.663382488736429,0.0,4.663382488736429,0.3423031159689186,0.6576968840310814,INSUFFICIENT DATA,,
31165,Sioux County,NE,55.6,108.0,60.048,1197.0,NE,SIOUX,0.0,,-1.0,4.111660439987332,0.0,4.111660439987332,0.3018054349633996,0.6981945650366004,INSUFFICIENT DATA,,
31167,Stanton County,NE,67.3,314.0,211.322,5835.0,NE,STANTON,0.0,,-1.0,5.358103990283315,0.0,5.358103990283315,0.39329728925075463,0.6067027107492453,INSUFFICIENT DATA,,
31169,Thayer County,NE,69.0,311.0,214.59,4938.0,NE,THAYER,0.0,,-1.0,5.373378455769916,0.0,5.373378455769916,0.3944184705271032,0.6055815294728968,INSUFFICIENT DATA,,
31173,Thurston County,NE,91.3,1016.0,927.608,6666.0,NE,THURSTON,0.0,,-1.0,6.833686690668246,0.0,6.833686690668246,0.5016084898506549,0.49839151014934513,INSUFFICIENT DATA,,
31175,Valley County,NE,70.2,242.0,169.884,4094.0,NE,VALLEY,0.0,,-1.0,5.140984963737562,0.0,5.140984963737562,0.3773602479503128,0.6226397520496871,INSUFFICIENT DATA,,
31177,Washington County,NE,70.4,942.0,663.168,20989.0,NE,WASHINGTON,0.0,,-1.0,6.498535129522476,0.0,6.498535129522476,0.47700758611197613,0.5229924138880239,VALID,703.0,Good Access
31179,Wayne County,NE,67.2,501.0,336.672,9786.0,NE,WAYNE,0.0,,-1.0,5.822075010125138,0.0,5.822075010125138,0.4273538407334459,0.5726461592665542,INSUFFICIENT DATA,,
31181,Webster County,NE,83.9,192.0,161.08800000000002,3385.0,NE,WEBSTER,0.0,,-1.0,5.08813939762385,0.0,5.08813939762385,0.3734812605437348,0.6265187394562652,INSUFFICIENT DATA,,
31183,Wheeler County,NE,73.0,36.0,26.28,785.0,NE,WHEELER,0.0,,-1.0,3.3061538329752613,0.0,3.3061538329752613,0.2426793773904354,0.7573206226095646,INSUFFICIENT DATA,,
31185,York County,NE,61.9,674.0,417.206,14231.0,NE,YORK,0.0,,-1.0,6.035974134093909,0.0,6.035974134093909,0.44305453369920156,0.5569454663007984,VALID,453.0,Good Access
00031,Nebraska,NE,68.4,,,,NE,NEBRASKA,0.0,,-1.0,,0.0,,,,VALID,,
33001,Belknap County,NH,62.5,3841.0,2400.625,64300.0,NH,BELKNAP,1.0,12.4,1.0,7.783900870551865,0.6931471805599453,5.680393865048721,0.416954115308641,0.583045884691359,VALID,291.0,Good Access
33003,Carroll County,NH,58.3,3397.0,1980.451,51259.0,NH,CARROLL,2.0,13.2,1.0,7.591584683583877,1.0986122886681096,4.33997731769657,0.3185644245716791,0.6814355754283209,VALID,32.0,Highest Access
33005,Cheshire County,NH,60.0,4481.0,2688.6,76945.0,NH,CHESHIRE,1.0,16.1,1.0,7.897147762654351,0.6931471805599453,5.763037126034801,0.42302032279166324,0.5769796772083368,VALID,322.0,Good Access
33007,Coos County,NH,62.5,2080.0,1300.0,31386.0,NH,COOS,0.0,,-1.0,7.170888478512505,0.0,7.170888478512505,0.5263598849953098,0.47364011500469017,VALID,1197.0,Moderate Access
33009,Grafton County,NH,65.2,5414.0,3529.928,91759.0,NH,GRAFTON,3.0,14.933333333333332,0.2,8.169316004896361,0.4700036292457356,6.6723631860865105,0.4897669695741748,0.5102330304258251,VALID,815.0,Good Access
33011,Hillsborough County,NH,55.6,25097.0,13953.932,424732.0,NH,HILLSBOROUGH,5.0,13.7,1.0,9.543588273153105,1.791759469228055,2.876862238546661,0.21116837635479196,0.788831623645208,VALID,7.0,Highest Access
33013,Merrimack County,NH,63.6,7456.0,4742.0160000000005,155018.0,NH,MERRIMACK,1.0,15.4,-0.5,8.46442849926426,0.0,8.46442849926426,0.6213087297026202,0.3786912702973798,VALID,2062.0,Low Access
33015,Rockingham County,NH,54.6,13807.0,7538.622,317163.0,NH,ROCKINGHAM,3.0,14.066666666666668,0.25,8.927927327119326,0.5596157879354227,6.9800490693042505,0.5123518287015287,0.48764817129847127,VALID,1058.0,Moderate Access
33017,Strafford County,NH,57.5,7526.0,4327.45,131743.0,NH,STRAFFORD,2.0,12.35,1.0,8.37296478924338,1.0986122886681096,4.786678774165164,0.3513533499549979,0.6486466500450021,VALID,75.0,Highest Access
33019,Sullivan County,NH,64.3,2771.0,1781.753,43529.0,NH,SULLIVAN,0.0,,-1.0,7.485914077700434,0.0,7.485914077700434,0.5494834963380333,0.4505165036619667,VALID,1457.0,Moderate Access
00033,New Hampshire,NH,59.5,,,,NH,NEW HAMPSHIRE,0.0,,-1.0,,0.0,,,,VALID,,
34001,Atlantic County,NJ,55.6,20442.0,11365.752,274704.0,NJ,ATLANTIC,2.0,13.75,0.3333333333333333,9.338447881906697,0.5108256237659907,7.478637881992218,0.5489494066575626,0.45105059334243736,VALID,1450.0,Moderate Access
34003,Bergen County,NJ,49.7,58999.0,29322.503000000004,954717.0,NJ,BERGEN,5.0,12.66,0.5714285714285714,10.286144623625303,1.3499267169490157,4.8725712907095104,0.3576580603497715,0.6423419396502286,VALID,84.0,Highest Access
34005,Burlington County,NJ,70.4,17194.0,12104.576,464226.0,NJ,BURLINGTON,2.0,12.15,-0.2,9.401421451883216,0.0,9.401421451883216,0.690086190718753,0.309913809281247,VALID,2314.0,Lowest Access
34007,Camden County,NJ,69.8,33359.0,23284.582,524042.0,NJ,CAMDEN,4.0,12.65,0.6,10.055589649735854,1.2237754316221157,5.25791848791647,0.3859434404686929,0.6140565595313071,VALID,167.0,Highest Access
34009,Cape May County,NJ,62.1,5234.0,3250.3140000000003,95236.0,NJ,CAPE MAY,1.0,12.3,1.0,8.08681450130576,0.6931471805599453,5.9014486752768045,0.4331800522811611,0.5668199477188389,VALID,378.0,Good Access
34011,Cumberland County,NJ,81.0,14765.0,11959.65,152915.0,NJ,CUMBERLAND,1.0,12.0,1.0,9.38937737385392,0.6931471805599453,6.852009361122002,0.5029534164579706,0.49704658354202935,VALID,952.0,Good Access
34013,Essex County,NJ,59.2,97465.0,57699.28,854130.0,NJ,ESSEX,5.0,12.98,0.1111111111111111,10.963017305170725,0.44183275227903923,9.07455112741347,0.666093149004072,0.333906850995928,VALID,2259.0,Lowest Access
34015,Gloucester County,NJ,82.1,12791.0,10501.410999999998,304504.0,NJ,GLOUCESTER,0.0,,-1.0,9.259360128834816,0.0,9.259360128834816,0.6796585593469778,0.32034144065302217,VALID,2294.0,Lowest Access
34017,Hudson County,NJ,43.0,78929.0,33939.47,710478.0,NJ,HUDSON,4.0,12.9,0.14285714285714285,10.432363386659336,0.4519851237430572,8.594014008518654,0.630820607338507,0.369179392661493,VALID,2114.0,Low Access
34019,Hunterdon County,NJ,47.8,3666.0,1752.348,129448.0,NJ,HUNTERDON,1.0,11.5,1.0,7.469282382047671,0.6931471805599453,5.450797296226613,0.4001011933976882,0.5998988066023119,VALID,223.0,Highest Access
34021,Mercer County,NJ,58.1,28876.0,16776.956000000002,383286.0,NJ,MERCER,3.0,13.333333333333334,0.5,9.72782116092098,0.9162907318741551,6.252698993244871,0.45896264219651683,0.5410373578034832,VALID,556.0,Good Access
34023,Middlesex County,NJ,53.6,60865.0,32623.64,861535.0,NJ,MIDDLESEX,5.0,12.919999999999998,0.5714285714285714,10.392823110081356,1.3499267169490157,4.923105144690935,0.36136736271163866,0.6386326372883613,VALID,96.0,Highest Access
34025,Monmouth County,NJ,65.8,33033.0,21735.714,643615.0,NJ,MONMOUTH,5.0,12.42,1.2,9.986757999296893,1.9459101490553132,2.4102599719737263,0.17691868524499144,0.8230813147550086,VALID,2.0,Highest Access
34027,Morris County,NJ,52.9,23956.0,12672.723999999998,510375.0,NJ,MORRIS,3.0,11.799999999999999,0.75,9.447286152780318,1.1786549963416462,5.106034348548254,0.3747947915432463,0.6252052084567536,VALID,124.0,Highest Access
34029,Ocean County,NJ,60.2,26890.0,16187.78,646434.0,NJ,OCEAN,4.0,12.725,0.6,9.692073688674833,1.2237754316221157,5.067841390611124,0.37199133964078573,0.6280086603592143,VALID,119.0,Highest Access
34031,Passaic County,NJ,56.2,62361.0,35046.882000000005,518289.0,NJ,PASSAIC,2.0,13.65,1.0,10.464470462676836,1.0986122886681096,5.982356298801526,0.43911885993956024,0.5608811400604398,VALID,422.0,Good Access
34033,Salem County,NJ,86.2,3255.0,2805.81,64973.0,NJ,SALEM,1.0,10.2,1.0,7.939803886147902,0.6931471805599453,5.7941659374404315,0.42530524991618984,0.5746947500838102,VALID,334.0,Good Access
34035,Somerset County,NJ,57.7,19444.0,11219.188,346203.0,NJ,SOMERSET,1.0,13.9,0.0,9.325469934729536,0.0,9.325469934729536,0.6845111727897999,0.3154888272102001,VALID,2308.0,Lowest Access
34037,Sussex County,NJ,51.4,5035.0,2587.99,145117.0,NJ,SUSSEX,1.0,11.2,1.0,7.859023117248906,0.6931471805599453,5.73521521444192,0.4209781298011768,0.5790218701988232,VALID,311.0,Good Access
34039,Union County,NJ,61.9,70526.0,43655.594,572549.0,NJ,UNION,3.0,11.933333333333332,0.2,10.684109615150632,0.4700036292457356,8.726343751363842,0.6405339180996723,0.3594660819003277,VALID,2165.0,Low Access
34041,Warren County,NJ,57.3,5181.0,2968.713,110238.0,NJ,WARREN,2.0,13.05,1.0,7.996220594130843,1.0986122886681096,4.571300650952242,0.3355440950063872,0.6644559049936127,VALID,54.0,Highest Access
00034,New Jersey,NJ,58.7,,,,NJ,NEW JERSEY,0.0,,-1.0,,0.0,,,,VALID,,
35001,Bernalillo County,NM,83.2,57229.0,47614.528,674357.0,NM,BERNALILLO,3.0,14.733333333333334,-0.375,10.770914205509225,0.0,10.770914205509225,0.7906101425917327,0.20938985740826732,VALID,2439.0,Lowest Access
35003,Catron County,NM,71.5,299.0,213.785,3685.0,NM,CATRON,0.0,,-1.0,5.3696375277940795,0.0,5.3696375277940795,0.39414387771687653,0.6058561222831235,INSUFFICIENT DATA,,
35005,Chaves County,NM,55.2,5916.0,3265.632,64446.0,NM,CHAVES,1.0,12.1,0.0,8.091514763689345,0.0,8.091514763689345,0.59393599457244,0.40606400542756005,VALID,1891.0,Low Access
35006,Cibola County,NM,80.9,3174.0,2567.766,27059.0,NM,CIBOLA,0.0,,-1.0,7.851180906935609,0.0,7.851180906935609,0.5762949307655717,0.4237050692344283,VALID,1724.0,Moderate Access
35007,Colfax County,NM,51.4,910.0,467.74,12336.0,NM,COLFAX,0.0,,-1.0,6.150048243723728,0.0,6.150048243723728,0.4514278385421949,0.5485721614578051,VALID,504.0,Good Access
35009,Curry County,NM,74.4,3899.0,2900.856,47932.0,NM,CURRY,1.0,15.3,1.0,7.973105811261905,0.6931471805599453,5.818468411772749,0.4270891080298658,0.5729108919701342,VALID,343.0,Good Access
35011,De Baca County,NM,54.1,156.0,84.396,1580.0,NM,DE BACA,0.0,,-1.0,4.447299261290078,0.0,4.447299261290078,0.32644210473036844,0.6735578952696315,INSUFFICIENT DATA,,
35013,Do+�+___a Ana County,NM,88.0,24023.0,21140.24,221665.0,NM,DO+�+___A ANA,0.0,,-1.0,9.958980914279213,0.0,9.958980914279213,0.7310123514566035,0.2689876485433965,VALID,2381.0,Lowest Access
35015,Eddy County,NM,57.5,5534.0,3182.05,61114.0,NM,EDDY,0.0,,-1.0,8.065595135609863,0.0,8.065595135609863,0.5920334336142102,0.40796656638578976,VALID,1881.0,Low Access
35017,Grant County,NM,71.1,1394.0,991.134,27856.0,NM,GRANT,0.0,,-1.0,6.899858178807465,0.0,6.899858178807465,0.5064656309136201,0.49353436908637993,VALID,992.0,Moderate Access
35019,Guadalupe County,NM,63.5,255.0,161.925,4379.0,NM,GUADALUPE,0.0,,-1.0,5.093289972218444,0.0,5.093289972218444,0.37385932469288363,0.6261406753071164,INSUFFICIENT DATA,,
35021,Harding County,NM,55.4,44.0,24.376,748.0,NM,HARDING,0.0,,-1.0,3.2338038454524374,0.0,3.2338038454524374,0.23736872010911828,0.7626312798908818,INSUFFICIENT DATA,,
35023,Hidalgo County,NM,69.3,366.0,253.638,4097.0,NM,HIDALGO,0.0,,-1.0,5.53984292871742,0.0,5.53984292871742,0.406637349833204,0.593362650166796,INSUFFICIENT DATA,,
35025,Lea County,NM,74.7,10250.0,7656.75,73154.0,NM,LEA,0.0,,-1.0,8.943473485904988,0.0,8.943473485904988,0.6564717453918696,0.3435282546081304,VALID,2229.0,Lowest Access
35027,Lincoln County,NM,62.8,2291.0,1438.7479999999998,20227.0,NM,LINCOLN,0.0,,-1.0,7.272223377255759,0.0,7.272223377255759,0.5337981021434832,0.4662018978565168,VALID,1278.0,Moderate Access
35028,Los Alamos County,NM,52.8,652.0,344.256,19374.0,NM,LOS ALAMOS,0.0,,-1.0,5.844286170849473,0.0,5.844286170849473,0.428984191566471,0.5710158084335291,VALID,356.0,Good Access
35029,Luna County,NM,79.2,2232.0,1767.744,25420.0,NM,LUNA,0.0,,-1.0,7.478024969159645,0.0,7.478024969159645,0.5489044174307699,0.4510955825692301,VALID,1448.0,Moderate Access
35031,McKinley County,NM,78.6,13729.0,10790.994,71172.0,NM,MCKINLEY,0.0,,-1.0,9.286559841920054,0.0,9.286559841920054,0.6816550815205344,0.31834491847946556,VALID,2298.0,Lowest Access
35033,Mora County,NM,50.1,82.0,41.082,4176.0,NM,MORA,0.0,,-1.0,3.7396200958171204,0.0,3.7396200958171204,0.2744968087927595,0.7255031912072405,INSUFFICIENT DATA,,
35035,Otero County,NM,66.7,5547.0,3699.849,68235.0,NM,OTERO,1.0,13.7,1.0,8.21631753176998,0.6931471805599453,5.995955045795629,0.44011703958289794,0.5598829604171021,VALID,431.0,Good Access
35037,Quay County,NM,65.2,844.0,550.288,8616.0,NM,QUAY,0.0,,-1.0,6.312257358625563,0.0,6.312257358625563,0.46333436467501127,0.5366656353249888,INSUFFICIENT DATA,,
35039,Rio Arriba County,NM,75.8,3680.0,2789.44,40165.0,NM,RIO ARRIBA,0.0,,-1.0,7.933954568474302,0.0,7.933954568474302,0.5823707099523071,0.4176292900476929,VALID,1776.0,Low Access
35041,Roosevelt County,NM,60.0,1927.0,1156.2,19002.0,NM,ROOSEVELT,0.0,,-1.0,7.05375857310198,0.0,7.05375857310198,0.5177622776379878,0.48223772236201223,VALID,1112.0,Moderate Access
35043,Sandoval County,NM,81.1,8776.0,7117.335999999999,151538.0,NM,SANDOVAL,0.0,,-1.0,8.870429269226914,0.0,8.870429269226914,0.6511101300766334,0.34888986992336657,VALID,2211.0,Low Access
35045,San Juan County,NM,75.0,15028.0,11271.0,121178.0,NM,SAN JUAN,1.0,15.8,0.0,9.330077053578517,0.0,9.330077053578517,0.6848493460238106,0.31515065397618935,VALID,2309.0,Lowest Access
35047,San Miguel County,NM,48.1,2017.0,970.177,27036.0,NM,SAN MIGUEL,0.0,,-1.0,6.878508737981976,0.0,6.878508737981976,0.5048985323244716,0.49510146767552843,VALID,970.0,Good Access
35049,Santa Fe County,NM,46.2,14468.0,6684.216000000001,155175.0,NM,SANTA FE,1.0,12.8,-0.3333333333333333,8.807653800158404,0.0,8.807653800158404,0.6465022647084243,0.3534977352915757,VALID,2194.0,Low Access
35051,Sierra County,NM,78.9,461.0,363.729,11511.0,NM,SIERRA,0.0,,-1.0,5.899154612064864,0.0,5.899154612064864,0.4330116627082334,0.5669883372917666,VALID,376.0,Good Access
